URL to be reported,Category of URL,Report reason,Additional details
https://library.tiktok.com/ads/detail/?ad_id=1856003538783298,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260202; last shown: 20260203 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856003538783298"
https://library.tiktok.com/ads/detail/?ad_id=1856284062700545,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260205; last shown: 20260206 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856284062700545"
https://library.tiktok.com/ads/detail/?ad_id=1856591073002689,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260208; last shown: 20260209 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856591073002689"
https://library.tiktok.com/ads/detail/?ad_id=1856616498098177,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260209; last shown: 20260210 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856616498098177"
https://library.tiktok.com/ads/detail/?ad_id=1856728253638657,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260210; last shown: 20260211 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856728253638657"
https://library.tiktok.com/ads/detail/?ad_id=1856739120224834,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260210; last shown: 20260211 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856739120224834"
https://library.tiktok.com/ads/detail/?ad_id=1856859829619714,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260211; last shown: 20260212 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1856859829619714"
https://library.tiktok.com/ads/detail/?ad_id=1857345435358401,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260217; last shown: 20260218 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1857345435358401"
https://library.tiktok.com/ads/detail/?ad_id=1857742339543058,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260221; last shown: 20260222 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1857742339543058"
https://library.tiktok.com/ads/detail/?ad_id=1857910506573825,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260223; last shown: 20260224 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1857910506573825"
https://library.tiktok.com/ads/detail/?ad_id=1859012140316801,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260307; last shown: 20260308 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1859012140316801"
https://library.tiktok.com/ads/detail/?ad_id=1859219288904706,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260309; last shown: 20260310 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1859219288904706"
https://library.tiktok.com/ads/detail/?ad_id=1859654777001153,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260314; last shown: 20260315 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1859654777001153"
https://library.tiktok.com/ads/detail/?ad_id=1859743991430593,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260315; last shown: 20260316 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1859743991430593"
https://library.tiktok.com/ads/detail/?ad_id=1859893726371266,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260318; last shown: 20260319 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1859893726371266"
https://library.tiktok.com/ads/detail/?ad_id=1860553295891458,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260324; last shown: 20260325 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1860553295891458"
https://library.tiktok.com/ads/detail/?ad_id=1860614515564546,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260325; last shown: 20260326 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1860614515564546"
https://library.tiktok.com/ads/detail/?ad_id=1860886324269441,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260328; last shown: 20260329 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1860886324269441"
https://library.tiktok.com/ads/detail/?ad_id=1861107548135490,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260330; last shown: 20260331 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1861107548135490"
https://library.tiktok.com/ads/detail/?ad_id=1861569183277057,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260404; last shown: 20260405 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1861569183277057"
https://library.tiktok.com/ads/detail/?ad_id=1861619722613761,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260405; last shown: 20260406 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1861619722613761"
https://library.tiktok.com/ads/detail/?ad_id=1861619834677249,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260405; last shown: 20260406 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1861619834677249"
https://library.tiktok.com/ads/detail/?ad_id=1861824597037441,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260407; last shown: 20260408 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1861824597037441"
https://library.tiktok.com/ads/detail/?ad_id=1862187636462594,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Τσιρίδου Φωτεινή (ΔΗΣΥ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260411; last shown: 20260412 · Advertiser handle: @fotinitsiridou · Detected via TikTok Research API ad_id=1862187636462594"
